run,label,chamber,category,n,frac
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,?,commitment,25,0.1761
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,?,request,16,0.1127
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,?,directive,2,0.0141
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,?,question,1,0.007
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,?,acknowledgment,1,0.007
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch2,commitment,136,0.1359
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch2,status_report,419,0.4186
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch2,request,181,0.1808
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch2,question,21,0.021
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch2,directive,53,0.0529
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch2,acknowledgment,2,0.002
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch3,status_report,484,0.5396
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch3,commitment,170,0.1895
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch3,request,133,0.1483
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch3,acknowledgment,11,0.0123
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch3,question,14,0.0156
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch3,directive,4,0.0045
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch4,commitment,115,0.1292
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch4,request,34,0.0382
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch4,question,31,0.0348
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch4,status_report,458,0.5146
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch4,directive,2,0.0022
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch4,acknowledgment,2,0.0022
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch5,commitment,6,0.2222
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch5,status_report,14,0.5185
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch5,acknowledgment,1,0.037
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch5,request,1,0.037
exp08_llm_9b_social_prompt/seed_42,LLM-9B+Heb,ch5,question,1,0.037
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch1,status_report,391,0.49
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch1,acknowledgment,3,0.0038
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch1,commitment,122,0.1529
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch1,question,7,0.0088
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch1,request,35,0.0439
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch1,directive,1,0.0013
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch2,status_report,335,0.3851
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch2,request,149,0.1713
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch2,question,55,0.0632
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch2,commitment,153,0.1759
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch2,directive,14,0.0161
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch2,acknowledgment,2,0.0023
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,?,status_report,45,0.3237
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,?,question,3,0.0216
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,?,commitment,44,0.3165
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,?,request,6,0.0432
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,?,directive,1,0.0072
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch3,status_report,538,0.6004
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch3,request,131,0.1462
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch3,commitment,192,0.2143
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch3,acknowledgment,6,0.0067
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch3,question,14,0.0156
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch3,directive,6,0.0067
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch4,status_report,409,0.4621
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch4,question,16,0.0181
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch4,commitment,130,0.1469
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch4,request,29,0.0328
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch4,acknowledgment,9,0.0102
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch4,directive,8,0.009
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch5,status_report,12,0.2927
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch5,directive,2,0.0488
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch5,commitment,3,0.0732
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch5,question,2,0.0488
exp08_llm_9b_social_prompt/seed_456,LLM-9B+Heb,ch5,request,1,0.0244
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch1,status_report,414,0.46
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch1,commitment,141,0.1567
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch1,acknowledgment,3,0.0033
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch1,directive,4,0.0044
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch1,request,11,0.0122
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch1,question,6,0.0067
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch2,request,100,0.1185
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch2,status_report,317,0.3756
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch2,question,18,0.0213
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch2,commitment,96,0.1137
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch2,directive,60,0.0711
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch2,acknowledgment,1,0.0012
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,?,commitment,9,0.1324
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,?,status_report,32,0.4706
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,?,question,5,0.0735
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,?,request,4,0.0588
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,?,directive,1,0.0147
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch3,commitment,196,0.2183
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch3,status_report,476,0.5301
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch3,question,24,0.0267
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch3,request,102,0.1136
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch3,acknowledgment,4,0.0045
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch3,directive,2,0.0022
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch4,request,23,0.0263
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch4,status_report,406,0.4651
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch4,question,29,0.0332
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch4,commitment,103,0.118
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch4,acknowledgment,3,0.0034
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch4,directive,3,0.0034
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch5,status_report,5,0.4167
exp08_llm_9b_social_prompt/seed_789,LLM-9B+Heb,ch5,commitment,2,0.1667
exp04_ippo/seed_1011,IPPO,ch1,commitment,1,0.1111
exp04_ippo/seed_1011,IPPO,ch1,status_report,2,0.2222
exp04_ippo/seed_1011,IPPO,ch1,question,1,0.1111
exp04_ippo/seed_1213,IPPO,ch1,commitment,1,0.2
exp04_ippo/seed_1213,IPPO,ch1,status_report,2,0.4
exp04_ippo/seed_123,IPPO,ch1,commitment,161,0.1665
exp04_ippo/seed_123,IPPO,ch1,request,128,0.1324
exp04_ippo/seed_123,IPPO,ch1,question,13,0.0134
exp04_ippo/seed_123,IPPO,ch1,directive,153,0.1582
exp04_ippo/seed_123,IPPO,ch1,acknowledgment,10,0.0103
exp04_ippo/seed_123,IPPO,ch1,status_report,115,0.1189
exp04_ippo/seed_123,IPPO,ch2,request,299,0.2082
exp04_ippo/seed_123,IPPO,ch2,status_report,255,0.1776
exp04_ippo/seed_123,IPPO,ch2,directive,307,0.2138
exp04_ippo/seed_123,IPPO,ch2,commitment,268,0.1866
exp04_ippo/seed_123,IPPO,ch2,question,15,0.0104
exp04_ippo/seed_123,IPPO,ch2,acknowledgment,7,0.0049
exp04_ippo/seed_123,IPPO,?,commitment,47,0.1722
exp04_ippo/seed_123,IPPO,?,directive,49,0.1795
exp04_ippo/seed_123,IPPO,?,request,58,0.2125
exp04_ippo/seed_123,IPPO,?,status_report,45,0.1648
exp04_ippo/seed_123,IPPO,?,acknowledgment,2,0.0073
exp04_ippo/seed_123,IPPO,?,question,5,0.0183
exp04_ippo/seed_123,IPPO,ch3,commitment,50,0.0693
exp04_ippo/seed_123,IPPO,ch3,request,217,0.301
exp04_ippo/seed_123,IPPO,ch3,status_report,117,0.1623
exp04_ippo/seed_123,IPPO,ch3,directive,103,0.1429
exp04_ippo/seed_123,IPPO,ch3,acknowledgment,21,0.0291
exp04_ippo/seed_123,IPPO,ch3,question,4,0.0055
exp04_ippo/seed_123,IPPO,ch4,commitment,91,0.1577
exp04_ippo/seed_123,IPPO,ch4,directive,51,0.0884
exp04_ippo/seed_123,IPPO,ch4,request,181,0.3137
exp04_ippo/seed_123,IPPO,ch4,status_report,135,0.234
exp04_ippo/seed_123,IPPO,ch4,acknowledgment,7,0.0121
exp04_ippo/seed_123,IPPO,ch4,question,3,0.0052
exp04_ippo/seed_123,IPPO,ch5,request,61,0.2186
exp04_ippo/seed_123,IPPO,ch5,commitment,76,0.2724
exp04_ippo/seed_123,IPPO,ch5,directive,33,0.1183
exp04_ippo/seed_123,IPPO,ch5,status_report,71,0.2545
exp04_ippo/seed_123,IPPO,ch5,question,2,0.0072
exp04_ippo/seed_123,IPPO,ch5,acknowledgment,1,0.0036
exp04_ippo/seed_42,IPPO,ch1,commitment,104,0.1347
exp04_ippo/seed_42,IPPO,ch1,status_report,98,0.1269
exp04_ippo/seed_42,IPPO,ch1,directive,110,0.1425
exp04_ippo/seed_42,IPPO,ch1,request,253,0.3277
exp04_ippo/seed_42,IPPO,ch1,question,12,0.0155
exp04_ippo/seed_42,IPPO,ch1,acknowledgment,1,0.0013
exp04_ippo/seed_42,IPPO,?,request,66,0.3158
exp04_ippo/seed_42,IPPO,?,commitment,24,0.1148
exp04_ippo/seed_42,IPPO,?,status_report,35,0.1675
exp04_ippo/seed_42,IPPO,?,directive,19,0.0909
exp04_ippo/seed_42,IPPO,?,question,2,0.0096
exp04_ippo/seed_42,IPPO,ch2,commitment,118,0.1342
exp04_ippo/seed_42,IPPO,ch2,question,14,0.0159
exp04_ippo/seed_42,IPPO,ch2,request,257,0.2924
exp04_ippo/seed_42,IPPO,ch2,status_report,77,0.0876
exp04_ippo/seed_42,IPPO,ch2,directive,125,0.1422
exp04_ippo/seed_42,IPPO,ch2,acknowledgment,4,0.0046
exp04_ippo/seed_42,IPPO,ch3,status_report,133,0.1498
exp04_ippo/seed_42,IPPO,ch3,commitment,133,0.1498
exp04_ippo/seed_42,IPPO,ch3,request,246,0.277
exp04_ippo/seed_42,IPPO,ch3,question,11,0.0124
exp04_ippo/seed_42,IPPO,ch3,directive,85,0.0957
exp04_ippo/seed_42,IPPO,ch3,acknowledgment,6,0.0068
exp04_ippo/seed_42,IPPO,ch4,directive,80,0.0998
exp04_ippo/seed_42,IPPO,ch4,request,264,0.3292
exp04_ippo/seed_42,IPPO,ch4,status_report,189,0.2357
exp04_ippo/seed_42,IPPO,ch4,commitment,75,0.0935
exp04_ippo/seed_42,IPPO,ch4,acknowledgment,2,0.0025
exp04_ippo/seed_42,IPPO,ch4,question,2,0.0025
exp04_ippo/seed_42,IPPO,ch5,commitment,2,0.5
exp04_ippo/seed_42,IPPO,ch5,request,2,0.5
exp04_ippo/seed_42,IPPO,ch5,status_report,1,0.25
exp04_ippo/seed_456,IPPO,ch1,directive,154,0.1758
exp04_ippo/seed_456,IPPO,ch1,status_report,125,0.1427
exp04_ippo/seed_456,IPPO,ch1,commitment,181,0.2066
exp04_ippo/seed_456,IPPO,ch1,request,181,0.2066
exp04_ippo/seed_456,IPPO,ch1,question,7,0.008
exp04_ippo/seed_456,IPPO,ch1,acknowledgment,8,0.0091
exp04_ippo/seed_456,IPPO,ch2,directive,127,0.1608
exp04_ippo/seed_456,IPPO,ch2,commitment,190,0.2405
exp04_ippo/seed_456,IPPO,ch2,status_report,132,0.1671
exp04_ippo/seed_456,IPPO,ch2,request,145,0.1835
exp04_ippo/seed_456,IPPO,ch2,acknowledgment,5,0.0063
exp04_ippo/seed_456,IPPO,ch2,question,5,0.0063
exp04_ippo/seed_456,IPPO,?,status_report,60,0.2449
exp04_ippo/seed_456,IPPO,?,directive,38,0.1551
exp04_ippo/seed_456,IPPO,?,request,51,0.2082
exp04_ippo/seed_456,IPPO,?,question,3,0.0122
exp04_ippo/seed_456,IPPO,?,commitment,43,0.1755
exp04_ippo/seed_456,IPPO,?,acknowledgment,3,0.0122
exp04_ippo/seed_456,IPPO,ch3,commitment,113,0.1264
exp04_ippo/seed_456,IPPO,ch3,status_report,194,0.217
exp04_ippo/seed_456,IPPO,ch3,request,293,0.3277
exp04_ippo/seed_456,IPPO,ch3,directive,117,0.1309
exp04_ippo/seed_456,IPPO,ch3,acknowledgment,20,0.0224
exp04_ippo/seed_456,IPPO,ch3,question,9,0.0101
exp04_ippo/seed_456,IPPO,ch4,status_report,285,0.3725
exp04_ippo/seed_456,IPPO,ch4,request,224,0.2928
exp04_ippo/seed_456,IPPO,ch4,commitment,130,0.1699
exp04_ippo/seed_456,IPPO,ch4,acknowledgment,21,0.0275
exp04_ippo/seed_456,IPPO,ch4,directive,99,0.1294
exp04_ippo/seed_456,IPPO,ch4,question,3,0.0039
exp04_ippo/seed_456,IPPO,ch5,commitment,3,0.6
exp04_ippo/seed_456,IPPO,ch5,status_report,3,0.6
exp04_ippo/seed_456,IPPO,ch5,directive,1,0.2
exp04_ippo/seed_789,IPPO,ch1,directive,117,0.1459
exp04_ippo/seed_789,IPPO,ch1,commitment,160,0.1995
exp04_ippo/seed_789,IPPO,ch1,status_report,142,0.1771
exp04_ippo/seed_789,IPPO,ch1,request,151,0.1883
exp04_ippo/seed_789,IPPO,ch1,question,14,0.0175
exp04_ippo/seed_789,IPPO,ch1,acknowledgment,12,0.015
exp04_ippo/seed_789,IPPO,ch2,commitment,140,0.1582
exp04_ippo/seed_789,IPPO,ch2,status_report,128,0.1446
exp04_ippo/seed_789,IPPO,ch2,directive,151,0.1706
exp04_ippo/seed_789,IPPO,ch2,request,143,0.1616
exp04_ippo/seed_789,IPPO,ch2,question,8,0.009
exp04_ippo/seed_789,IPPO,ch2,acknowledgment,6,0.0068
exp04_ippo/seed_789,IPPO,?,request,48,0.2017
exp04_ippo/seed_789,IPPO,?,status_report,33,0.1387
exp04_ippo/seed_789,IPPO,?,commitment,41,0.1723
exp04_ippo/seed_789,IPPO,?,acknowledgment,5,0.021
exp04_ippo/seed_789,IPPO,?,directive,39,0.1639
exp04_ippo/seed_789,IPPO,?,question,4,0.0168
exp04_ippo/seed_789,IPPO,ch3,directive,190,0.2149
exp04_ippo/seed_789,IPPO,ch3,commitment,91,0.1029
exp04_ippo/seed_789,IPPO,ch3,request,217,0.2455
exp04_ippo/seed_789,IPPO,ch3,status_report,135,0.1527
exp04_ippo/seed_789,IPPO,ch3,acknowledgment,1,0.0011
exp04_ippo/seed_789,IPPO,ch3,question,8,0.009
exp04_ippo/seed_789,IPPO,ch4,status_report,193,0.2566
exp04_ippo/seed_789,IPPO,ch4,commitment,138,0.1835
exp04_ippo/seed_789,IPPO,ch4,directive,112,0.1489
exp04_ippo/seed_789,IPPO,ch4,request,124,0.1649
exp04_ippo/seed_789,IPPO,ch4,question,10,0.0133
exp04_ippo/seed_789,IPPO,ch4,acknowledgment,15,0.0199
exp04_ippo/seed_789,IPPO,ch5,status_report,1,0.0909
exp04_ippo/seed_789,IPPO,ch5,commitment,2,0.1818
exp04_ippo/seed_789,IPPO,ch5,directive,1,0.0909
exp03_mappo/seed_1011,MAPPO,ch1,commitment,185,0.2144
exp03_mappo/seed_1011,MAPPO,ch1,status_report,193,0.2236
exp03_mappo/seed_1011,MAPPO,ch1,request,150,0.1738
exp03_mappo/seed_1011,MAPPO,ch1,question,5,0.0058
exp03_mappo/seed_1011,MAPPO,ch1,directive,119,0.1379
exp03_mappo/seed_1011,MAPPO,ch1,acknowledgment,7,0.0081
exp03_mappo/seed_1011,MAPPO,?,request,47,0.2176
exp03_mappo/seed_1011,MAPPO,?,status_report,34,0.1574
exp03_mappo/seed_1011,MAPPO,?,commitment,40,0.1852
exp03_mappo/seed_1011,MAPPO,?,directive,27,0.125
exp03_mappo/seed_1011,MAPPO,?,question,2,0.0093
exp03_mappo/seed_1011,MAPPO,ch2,request,178,0.2279
exp03_mappo/seed_1011,MAPPO,ch2,status_report,147,0.1882
exp03_mappo/seed_1011,MAPPO,ch2,commitment,152,0.1946
exp03_mappo/seed_1011,MAPPO,ch2,directive,129,0.1652
exp03_mappo/seed_1011,MAPPO,ch2,question,5,0.0064
exp03_mappo/seed_1011,MAPPO,ch2,acknowledgment,3,0.0038
exp03_mappo/seed_1011,MAPPO,ch3,request,406,0.4572
exp03_mappo/seed_1011,MAPPO,ch3,directive,72,0.0811
exp03_mappo/seed_1011,MAPPO,ch3,status_report,197,0.2218
exp03_mappo/seed_1011,MAPPO,ch3,commitment,86,0.0968
exp03_mappo/seed_1011,MAPPO,ch3,acknowledgment,10,0.0113
exp03_mappo/seed_1011,MAPPO,ch4,request,323,0.3978
exp03_mappo/seed_1011,MAPPO,ch4,status_report,168,0.2069
exp03_mappo/seed_1011,MAPPO,ch4,directive,78,0.0961
exp03_mappo/seed_1011,MAPPO,ch4,commitment,126,0.1552
exp03_mappo/seed_1011,MAPPO,ch4,acknowledgment,12,0.0148
exp03_mappo/seed_1011,MAPPO,ch4,question,9,0.0111
exp03_mappo/seed_1011,MAPPO,ch5,request,1,0.3333
exp03_mappo/seed_1011,MAPPO,ch5,directive,1,0.3333
exp03_mappo/seed_1213,MAPPO,ch1,commitment,198,0.2305
exp03_mappo/seed_1213,MAPPO,ch1,status_report,171,0.1991
exp03_mappo/seed_1213,MAPPO,ch1,directive,80,0.0931
exp03_mappo/seed_1213,MAPPO,ch1,request,221,0.2573
exp03_mappo/seed_1213,MAPPO,ch1,question,9,0.0105
exp03_mappo/seed_1213,MAPPO,ch1,acknowledgment,10,0.0116
exp03_mappo/seed_1213,MAPPO,?,request,64,0.3153
exp03_mappo/seed_1213,MAPPO,?,commitment,44,0.2167
exp03_mappo/seed_1213,MAPPO,?,status_report,46,0.2266
exp03_mappo/seed_1213,MAPPO,?,directive,14,0.069
exp03_mappo/seed_1213,MAPPO,?,question,1,0.0049
exp03_mappo/seed_1213,MAPPO,?,acknowledgment,4,0.0197
exp03_mappo/seed_1213,MAPPO,ch2,status_report,83,0.0975
exp03_mappo/seed_1213,MAPPO,ch2,request,284,0.3337
exp03_mappo/seed_1213,MAPPO,ch2,directive,49,0.0576
exp03_mappo/seed_1213,MAPPO,ch2,question,13,0.0153
exp03_mappo/seed_1213,MAPPO,ch2,commitment,108,0.1269
exp03_mappo/seed_1213,MAPPO,ch2,acknowledgment,13,0.0153
exp03_mappo/seed_1213,MAPPO,ch3,request,372,0.4222
exp03_mappo/seed_1213,MAPPO,ch3,directive,43,0.0488
exp03_mappo/seed_1213,MAPPO,ch3,status_report,75,0.0851
exp03_mappo/seed_1213,MAPPO,ch3,acknowledgment,5,0.0057
exp03_mappo/seed_1213,MAPPO,ch3,commitment,77,0.0874
exp03_mappo/seed_1213,MAPPO,ch3,question,4,0.0045
exp03_mappo/seed_1213,MAPPO,ch4,commitment,158,0.206
exp03_mappo/seed_1213,MAPPO,ch4,request,240,0.3129
exp03_mappo/seed_1213,MAPPO,ch4,status_report,218,0.2842
exp03_mappo/seed_1213,MAPPO,ch4,directive,58,0.0756
exp03_mappo/seed_1213,MAPPO,ch4,acknowledgment,5,0.0065
exp03_mappo/seed_1213,MAPPO,ch4,question,7,0.0091
exp03_mappo/seed_1213,MAPPO,ch5,request,1,0.3333
exp03_mappo/seed_123,MAPPO,ch1,directive,135,0.1513
exp03_mappo/seed_123,MAPPO,ch1,commitment,175,0.1962
exp03_mappo/seed_123,MAPPO,ch1,status_report,212,0.2377
exp03_mappo/seed_123,MAPPO,ch1,request,143,0.1603
exp03_mappo/seed_123,MAPPO,ch1,question,13,0.0146
exp03_mappo/seed_123,MAPPO,ch1,acknowledgment,20,0.0224
exp03_mappo/seed_123,MAPPO,?,commitment,76,0.2428
exp03_mappo/seed_123,MAPPO,?,request,72,0.23
exp03_mappo/seed_123,MAPPO,?,status_report,83,0.2652
exp03_mappo/seed_123,MAPPO,?,directive,31,0.099
exp03_mappo/seed_123,MAPPO,?,question,4,0.0128
exp03_mappo/seed_123,MAPPO,?,acknowledgment,8,0.0256
exp03_mappo/seed_123,MAPPO,ch2,request,219,0.2936
exp03_mappo/seed_123,MAPPO,ch2,status_report,161,0.2158
exp03_mappo/seed_123,MAPPO,ch2,commitment,137,0.1836
exp03_mappo/seed_123,MAPPO,ch2,directive,66,0.0885
exp03_mappo/seed_123,MAPPO,ch2,question,4,0.0054
exp03_mappo/seed_123,MAPPO,ch2,acknowledgment,18,0.0241
exp03_mappo/seed_123,MAPPO,ch3,directive,85,0.0959
exp03_mappo/seed_123,MAPPO,ch3,commitment,164,0.1851
exp03_mappo/seed_123,MAPPO,ch3,status_report,189,0.2133
exp03_mappo/seed_123,MAPPO,ch3,request,275,0.3104
exp03_mappo/seed_123,MAPPO,ch3,acknowledgment,28,0.0316
exp03_mappo/seed_123,MAPPO,ch3,question,8,0.009
exp03_mappo/seed_123,MAPPO,ch4,commitment,188,0.2551
exp03_mappo/seed_123,MAPPO,ch4,directive,54,0.0733
exp03_mappo/seed_123,MAPPO,ch4,status_report,278,0.3772
exp03_mappo/seed_123,MAPPO,ch4,request,205,0.2782
exp03_mappo/seed_123,MAPPO,ch4,question,6,0.0081
exp03_mappo/seed_123,MAPPO,ch4,acknowledgment,16,0.0217
exp03_mappo/seed_123,MAPPO,ch5,status_report,225,0.3866
exp03_mappo/seed_123,MAPPO,ch5,commitment,172,0.2955
exp03_mappo/seed_123,MAPPO,ch5,directive,42,0.0722
exp03_mappo/seed_123,MAPPO,ch5,request,154,0.2646
exp03_mappo/seed_123,MAPPO,ch5,question,1,0.0017
exp03_mappo/seed_123,MAPPO,ch5,acknowledgment,3,0.0052
exp03_mappo/seed_42,MAPPO,ch1,status_report,215,0.1678
exp03_mappo/seed_42,MAPPO,ch1,commitment,164,0.128
exp03_mappo/seed_42,MAPPO,ch1,request,211,0.1647
exp03_mappo/seed_42,MAPPO,ch1,question,18,0.0141
exp03_mappo/seed_42,MAPPO,ch1,directive,194,0.1514
exp03_mappo/seed_42,MAPPO,ch1,acknowledgment,7,0.0055
exp03_mappo/seed_42,MAPPO,?,commitment,55,0.1657
exp03_mappo/seed_42,MAPPO,?,directive,44,0.1325
exp03_mappo/seed_42,MAPPO,?,status_report,49,0.1476
exp03_mappo/seed_42,MAPPO,?,request,64,0.1928
exp03_mappo/seed_42,MAPPO,?,question,2,0.006
exp03_mappo/seed_42,MAPPO,?,acknowledgment,2,0.006
exp03_mappo/seed_42,MAPPO,ch2,commitment,175,0.1507
exp03_mappo/seed_42,MAPPO,ch2,request,240,0.2067
exp03_mappo/seed_42,MAPPO,ch2,status_report,175,0.1507
exp03_mappo/seed_42,MAPPO,ch2,directive,194,0.1671
exp03_mappo/seed_42,MAPPO,ch2,question,8,0.0069
exp03_mappo/seed_42,MAPPO,ch2,acknowledgment,8,0.0069
exp03_mappo/seed_42,MAPPO,ch3,directive,64,0.0803
exp03_mappo/seed_42,MAPPO,ch3,commitment,82,0.1029
exp03_mappo/seed_42,MAPPO,ch3,status_report,232,0.2911
exp03_mappo/seed_42,MAPPO,ch3,request,193,0.2422
exp03_mappo/seed_42,MAPPO,ch3,acknowledgment,23,0.0289
exp03_mappo/seed_42,MAPPO,ch3,question,12,0.0151
exp03_mappo/seed_42,MAPPO,ch4,status_report,109,0.2141
exp03_mappo/seed_42,MAPPO,ch4,request,130,0.2554
exp03_mappo/seed_42,MAPPO,ch4,commitment,66,0.1297
exp03_mappo/seed_42,MAPPO,ch4,directive,27,0.053
exp03_mappo/seed_42,MAPPO,ch4,acknowledgment,4,0.0079
exp03_mappo/seed_42,MAPPO,ch4,question,2,0.0039
exp03_mappo/seed_42,MAPPO,ch5,status_report,3,0.0577
exp03_mappo/seed_42,MAPPO,ch5,commitment,3,0.0577
exp03_mappo/seed_42,MAPPO,ch5,request,18,0.3462
exp03_mappo/seed_42,MAPPO,ch5,directive,4,0.0769
exp03_mappo/seed_456,MAPPO,ch1,commitment,117,0.1351
exp03_mappo/seed_456,MAPPO,ch1,request,237,0.2737
exp03_mappo/seed_456,MAPPO,ch1,directive,84,0.097
exp03_mappo/seed_456,MAPPO,ch1,status_report,144,0.1663
exp03_mappo/seed_456,MAPPO,ch1,acknowledgment,7,0.0081
exp03_mappo/seed_456,MAPPO,ch1,question,12,0.0139
exp03_mappo/seed_456,MAPPO,ch2,commitment,116,0.1454
exp03_mappo/seed_456,MAPPO,ch2,status_report,94,0.1178
exp03_mappo/seed_456,MAPPO,ch2,request,175,0.2193
exp03_mappo/seed_456,MAPPO,ch2,directive,82,0.1028
exp03_mappo/seed_456,MAPPO,ch2,question,21,0.0263
exp03_mappo/seed_456,MAPPO,ch2,acknowledgment,6,0.0075
exp03_mappo/seed_456,MAPPO,?,request,43,0.2443
exp03_mappo/seed_456,MAPPO,?,directive,22,0.125
exp03_mappo/seed_456,MAPPO,?,commitment,34,0.1932
exp03_mappo/seed_456,MAPPO,?,status_report,46,0.2614
exp03_mappo/seed_456,MAPPO,?,acknowledgment,2,0.0114
exp03_mappo/seed_456,MAPPO,?,question,1,0.0057
exp03_mappo/seed_456,MAPPO,ch3,status_report,259,0.3012
exp03_mappo/seed_456,MAPPO,ch3,question,15,0.0174
exp03_mappo/seed_456,MAPPO,ch3,directive,79,0.0919
exp03_mappo/seed_456,MAPPO,ch3,request,190,0.2209
exp03_mappo/seed_456,MAPPO,ch3,commitment,98,0.114
exp03_mappo/seed_456,MAPPO,ch3,acknowledgment,2,0.0023
